"","name","Female","Male","male_prob","female_prob"
"49722","kordel",0,111,100,0
"49723","kordelia",43,0,0,100
"49724","kordell",0,1438,100,0
"49725","korden",0,5,100,0
"49726","kordero",0,20,100,0
"49727","kore",0,72,100,0
"49728","korea",234,0,0,100
"49729","korede",0,6,100,0
"49730","koree",355,223,38.58,61.42
"49731","koreem",0,5,100,0
"49732","koreen",654,0,0,100
"49733","koreena",90,0,0,100
"49734","korei",0,6,100,0
"49735","koren",1519,222,12.75,87.25
"49736","korena",456,0,0,100
"49737","korene",205,0,0,100
"49738","koreon",0,5,100,0
"49739","koressa",6,0,0,100
"49740","koretta",14,0,0,100
"49741","korey",1297,10712,89.2,10.8
"49742","koreyon",0,11,100,0
"49743","kori",11067,1268,10.28,89.72
"49744","korian",0,17,100,0
"49745","koriana",89,0,0,100
"49746","koriann",27,0,0,100
"49747","korianna",77,0,0,100
"49748","korianne",29,0,0,100
"49749","korie",1971,422,17.63,82.37
"49750","korilyn",5,0,0,100
"49751","korilynn",11,0,0,100
"49752","korin",1116,85,7.08,92.92
"49753","korina",2400,0,0,100
"49754","korine",264,0,0,100
"49755","korinn",60,0,0,100
"49756","korinna",384,0,0,100
"49757","korinne",1146,0,0,100
"49758","korinthian",0,5,100,0
"49759","korion",0,76,100,0
"49760","korionna",5,0,0,100
"49761","korissa",357,0,0,100
"49762","korla",12,0,0,100
"49763","korlee",6,0,0,100
"49764","korlyn",5,0,0,100
"49765","kornel",0,5,100,0
"49766","kornelia",33,0,0,100
"49767","kornelius",0,46,100,0
"49768","kornell",0,21,100,0
"49769","koron",0,130,100,0
"49770","korra",455,0,0,100
"49771","korrah",36,0,0,100
"49772","korren",10,0,0,100
"49773","korrey",0,113,100,0
"49774","korri",532,6,1.12,98.88
"49775","korrie",704,30,4.09,95.91
"49776","korrigan",0,10,100,0
"49777","korrin",523,0,0,100
"49778","korrina",366,0,0,100
"49779","korrine",513,0,0,100
"49780","korrion",0,6,100,0
"49781","korry",12,360,96.77,3.23
"49782","korryn",272,0,0,100
"49783","korsica",6,0,0,100
"49784","kort",0,453,100,0
"49785","kortana",5,0,0,100
"49786","kortez",0,564,100,0
"49787","kortlan",0,6,100,0
"49788","kortland",0,123,100,0
"49789","kortlin",0,10,100,0
"49790","kortlyn",194,0,0,100
"49791","kortlynn",77,0,0,100
"49792","kortne",69,0,0,100
"49793","kortnee",650,0,0,100
"49794","kortnei",41,0,0,100
"49795","kortney",5239,436,7.68,92.32
"49796","kortni",1165,0,0,100
"49797","kortnie",767,0,0,100
"49798","kortny",82,0,0,100
"49799","korver",0,121,100,0
"49800","korvin",0,143,100,0
"49801","korvyn",0,5,100,0
"49802","korwin",0,10,100,0
"49803","kory",1223,13853,91.89,8.11
"49804","koryn",675,0,0,100
"49805","koryna",26,0,0,100
"49806","koryne",6,0,0,100
"49807","korynn",390,0,0,100
"49808","korynne",140,0,0,100
"49809","kosei",0,67,100,0
"49810","kosha",113,0,0,100
"49811","kosi",0,12,100,0
"49812","kosisochi",5,0,0,100
"49813","kosisochukwu",68,58,46.03,53.97
"49814","kosta",0,262,100,0
"49815","kostandinos",0,10,100,0
"49816","kostantinos",0,240,100,0
"49817","kostanty",0,5,100,0
"49818","kostas",0,330,100,0
"49819","kosten",0,5,100,0
"49820","koston",0,167,100,0
"49821","kosuke",0,46,100,0
"49822","kota",29,406,93.33,6.67
"49823","kotaro",0,155,100,0
"49824","kothan",0,6,100,0
"49825","kother",5,0,0,100
"49826","koti",5,0,0,100
"49827","kotina",20,0,0,100
"49828","kotomi",5,0,0,100
"49829","kotryna",5,0,0,100
"49830","koty",30,449,93.74,6.26
"49831","kou",33,686,95.41,4.59
"49832","koua",0,63,100,0
"49833","kouhei",0,5,100,0
"49834","kouki",0,22,100,0
"49835","koula",55,0,0,100
"49836","kouper",0,71,100,0
"49837","kouri",5,0,0,100
"49838","kourosh",0,154,100,0
"49839","kourteney",17,0,0,100
"49840","kourtland",0,85,100,0
"49841","kourtlyn",240,0,0,100
"49842","kourtlynn",76,0,0,100
"49843","kourtne",5,0,0,100
"49844","kourtnee",639,0,0,100
"49845","kourtnei",137,0,0,100
"49846","kourtney",13103,770,5.55,94.45
"49847","kourtni",751,0,0,100
"49848","kourtnie",668,0,0,100
"49849","kourtny",51,0,0,100
"49850","koury",0,62,100,0
"49851","koushik",0,11,100,0
"49852","kousuke",0,5,100,0
"49853","kouta",0,27,100,0
"49854","kouture",22,0,0,100
"49855","kovan",0,5,100,0
"49856","kove",0,16,100,0
"49857","koven",0,83,100,0
"49858","kovi",0,5,100,0
"49859","kovid",0,5,100,0
"49860","kovin",0,14,100,0
"49861","kovu",0,6,100,0
"49862","kowan",0,7,100,0
"49863","kowana",20,0,0,100
"49864","kowanda",7,0,0,100
"49865","kowanna",5,0,0,100
"49866","kowen",0,179,100,0
"49867","kowsar",31,0,0,100
"49868","koy",34,694,95.33,4.67
"49869","koya",71,0,0,100
"49870","koyasha",7,0,0,100
"49871","koye",0,16,100,0
"49872","krag",0,22,100,0
"49873","kraig",0,5917,100,0
"49874","kramer",6,494,98.8,1.2
"49875","kratos",0,60,100,0
"49876","kraven",0,109,100,0
"49877","kray",0,16,100,0
"49878","krayson",0,5,100,0
"49879","krayton",0,69,100,0
"49880","krea",5,0,0,100
"49881","kree",260,108,29.35,70.65
"49882","kreed",0,222,100,0
"49883","kreelynn",5,0,0,100
"49884","kreena",5,0,0,100
"49885","kreg",0,914,100,0
"49886","kregg",0,393,100,0
"49887","kreig",0,180,100,0
"49888","kreigh",0,13,100,0
"49889","kreighton",0,32,100,0
"49890","kreindy",13,0,0,100
"49891","krenar",0,5,100,0
"49892","kresha",77,0,0,100
"49893","kreshnik",0,5,100,0
"49894","kressida",5,0,0,100
"49895","kresta",160,0,0,100
"49896","kresten",0,5,100,0
"49897","kreston",0,59,100,0
"49898","krew",0,732,100,0
"49899","krey",0,16,100,0
"49900","kreyton",0,10,100,0
"49901","kricia",6,0,0,100
"49902","kricket",40,0,0,100
"49903","krieg",0,43,100,0
"49904","krik",0,12,100,0
"49905","krikor",0,54,100,0
"49906","krillin",0,5,100,0
"49907","krimson",100,12,10.71,89.29
"49908","krimsyn",12,0,0,100
"49909","krin",11,0,0,100
"49910","krina",114,0,0,100
"49911","kripa",103,0,0,100
"49912","kris",13461,13852,50.72,49.28
"49913","krisa",205,0,0,100
"49914","krisalyn",176,0,0,100
"49915","krisalynn",25,0,0,100
"49916","krisan",59,0,0,100
"49917","krisana",6,0,0,100
"49918","krisandra",267,0,0,100
"49919","krisann",436,0,0,100
"49920","krisanna",32,0,0,100
"49921","krisanne",297,0,0,100
"49922","krischan",0,43,100,0
"49923","krischelle",10,0,0,100
"49924","kriscinda",6,0,0,100
"49925","krisean",0,22,100,0
"49926","kriselda",29,0,0,100
"49927","kriselle",23,0,0,100
"49928","krisette",51,0,0,100
"49929","krish",10,3171,99.69,0.31
"49930","krisha",1717,0,0,100
"49931","krishaan",0,7,100,0
"49932","krishal",0,5,100,0
"49933","krishan",0,364,100,0
"49934","krishana",162,0,0,100
"49935","krishanda",18,0,0,100
"49936","krishang",0,51,100,0
"49937","krishani",5,0,0,100
"49938","krishanna",10,0,0,100
"49939","krishara",5,0,0,100
"49940","krishaun",6,41,87.23,12.77
"49941","krishauna",83,0,0,100
"49942","krishav",0,75,100,0
"49943","krishawn",12,146,92.41,7.59
"49944","krishawna",72,0,0,100
"49945","krishay",0,57,100,0
"49946","krisheena",6,0,0,100
"49947","krishell",5,0,0,100
"49948","krishelle",37,0,0,100
"49949","krishen",0,5,100,0
"49950","krishi",12,28,70,30
"49951","krishika",26,0,0,100
"49952","krishil",0,5,100,0
"49953","krishina",5,0,0,100
"49954","krishiv",0,284,100,0
"49955","krishma",19,0,0,100
"49956","krishn",0,16,100,0
"49957","krishna",1739,1785,50.65,49.35
"49958","krishnan",0,16,100,0
"49959","krishnav",0,5,100,0
"49960","krishon",0,71,100,0
"49961","krishona",5,0,0,100
"49962","krishonda",27,0,0,100
"49963","krishtian",0,5,100,0
"49964","krishuna",7,0,0,100
"49965","krishunna",5,0,0,100
"49966","krisi",146,0,0,100
"49967","krisia",17,0,0,100
"49968","krisie",52,0,0,100
"49969","krisily",11,0,0,100
"49970","krisina",6,0,0,100
"49971","krisinda",96,0,0,100
"49972","krisit",5,0,0,100
"49973","krisley",11,0,0,100
"49974","krislin",28,0,0,100
"49975","krislyn",1175,0,0,100
"49976","krislynn",473,0,0,100
"49977","krisna",94,13,12.15,87.85
"49978","krisopher",0,5,100,0
"49979","krispin",0,5,100,0
"49980","kriss",377,543,59.02,40.98
"49981","krissa",896,0,0,100
"49982","krissandra",59,0,0,100
"49983","krissi",341,0,0,100
"49984","krissia",85,0,0,100
"49985","krissie",422,0,0,100
"49986","krissinda",7,0,0,100
"49987","krisslyn",5,0,0,100
"49988","krisstina",11,0,0,100
"49989","krisstopher",0,10,100,0
"49990","krissy",2084,0,0,100
"49991","krist",37,165,81.68,18.32
"49992","krista",73095,148,0.2,99.8
"49993","kristabel",10,0,0,100
"49994","kristabella",40,0,0,100
"49995","kristabelle",24,0,0,100
"49996","kristafer",0,43,100,0
"49997","kristah",16,0,0,100
"49998","kristain",237,66,21.78,78.22
"49999","kristal",11861,0,0,100
"50000","kristalee",33,0,0,100
"50001","kristalle",5,0,0,100
"50002","kristalyn",573,0,0,100
"50003","kristalynn",142,0,0,100
"50004","kristamarie",6,0,0,100
"50005","kristan",5521,608,9.92,90.08
"50006","kristana",41,0,0,100
"50007","kristanna",52,0,0,100
"50008","kristanne",6,0,0,100
"50009","kristapher",0,69,100,0
"50010","kristara",35,0,0,100
"50011","kristasia",29,0,0,100
"50012","kriste",621,0,0,100
"50013","kristee",500,0,0,100
"50014","kristeen",1321,0,0,100
"50015","kristeena",377,0,0,100
"50016","kristel",2611,0,0,100
"50017","kristela",7,0,0,100
"50018","kristell",161,0,0,100
"50019","kristella",30,0,0,100
"50020","kristelle",253,0,0,100
"50021","kristen",217117,2087,0.95,99.05
"50022","kristena",752,0,0,100
"50023","kristene",1008,0,0,100
"50024","kristepher",0,5,100,0
"50025","krister",16,36,69.23,30.77
"50026","kristey",22,0,0,100
"50027","kristhel",6,0,0,100
"50028","kristhian",0,25,100,0
"50029","kristi",76317,138,0.18,99.82
"50030","kristia",417,0,0,100
"50031","kristian",6587,18118,73.34,26.66
"50032","kristiana",2539,0,0,100
"50033","kristiane",114,0,0,100
"50034","kristiann",206,0,0,100
"50035","kristianna",1069,0,0,100
"50036","kristianne",323,0,0,100
"50037","kristiano",0,22,100,0
"50038","kristie",38247,44,0.11,99.89
"50039","kristieann",5,0,0,100
"50040","kristien",264,41,13.44,86.56
"50041","kristiena",5,0,0,100
"50042","kristifer",0,28,100,0
"50043","kristiina",10,0,0,100
"50044","kristijan",0,28,100,0
"50045","kristijo",5,0,0,100
"50046","kristil",10,0,0,100
"50047","kristilee",6,0,0,100
"50048","kristilyn",59,0,0,100
"50049","kristilynn",10,0,0,100
"50050","kristin",178823,1629,0.9,99.1
"50051","kristina",134820,352,0.26,99.74
"50052","kristinamarie",39,0,0,100
"50053","kristine",83752,185,0.22,99.78
"50054","kristinejoy",5,0,0,100
"50055","kristinia",244,0,0,100
"50056","kristinn",5,0,0,100
"50057","kristinna",17,0,0,100
"50058","kristion",5,163,97.02,2.98
"50059","kristiona",25,0,0,100
"50060","kristjan",0,213,100,0
"50061","kristjana",6,0,0,100
"50062","kristl",95,0,0,100
"50063","kristle",892,0,0,100
"50064","kristlyn",55,0,0,100
"50065","kristlynn",5,0,0,100
"50066","kristn",22,0,0,100
"50067","kristna",10,0,0,100
"50068","kristne",11,0,0,100
"50069","kristo",0,31,100,0
"50070","kristobal",0,11,100,0
"50071","kristof",0,255,100,0
"50072","kristofe",0,9,100,0
"50073","kristofer",0,9404,100,0
"50074","kristoff",0,410,100,0
"50075","kristoffer",0,3812,100,0
"50076","kristofferson",0,6,100,0
"50077","kristofor",0,805,100,0
"50078","kristoher",0,7,100,0
"50079","kristol",255,0,0,100
"50080","kriston",720,507,41.32,58.68
"50081","kristoper",0,21,100,0
"50082","kristopfer",0,5,100,0
"50083","kristoph",0,50,100,0
"50084","kristopher",297,60573,99.51,0.49
"50085","kristophor",0,11,100,0
"50086","kristos",0,43,100,0
"50087","kristupas",0,5,100,0
"50088","kristy",70162,179,0.25,99.75
"50089","kristyan",5,15,75,25
"50090","kristyana",108,0,0,100
"50091","kristyann",54,0,0,100
"50092","kristyanna",68,0,0,100
"50093","kristyanne",5,0,0,100
"50094","kristye",43,0,0,100
"50095","kristyl",211,0,0,100
"50096","kristyle",15,0,0,100
"50097","kristylee",7,0,0,100
"50098","kristyn",8685,0,0,100
"50099","kristyna",707,0,0,100
"50100","kristyne",396,0,0,100
"50101","krisy",81,0,0,100
"50102","krisztian",0,20,100,0
"50103","krisztina",27,0,0,100
"50104","krithi",156,0,0,100
"50105","krithik",0,176,100,0
"50106","krithika",147,0,0,100
"50107","kriti",306,0,0,100
"50108","kritika",151,0,0,100
"50109","kritina",5,0,0,100
"50110","kritzia",14,0,0,100
"50111","kriya",82,0,0,100
"50112","kriyansh",0,12,100,0
"50113","kriz",0,25,100,0
"50114","krizia",410,0,0,100
"50115","kriztian",0,5,100,0
"50116","kroix",0,14,100,0
"50117","kron",0,119,100,0
"50118","kronos",0,5,100,0
"50119","kros",0,5,100,0
"50120","krosby",12,72,85.71,14.29
"50121","kross",0,288,100,0
"50122","kroy",0,174,100,0
"50123","krrish",0,79,100,0
"50124","krsna",0,10,100,0
"50125","kru",0,100,100,0
"50126","krue",0,212,100,0
"50127","kruise",0,11,100,0
"50128","kruize",0,5,100,0
"50129","krunal",0,43,100,0
"50130","krupa",398,0,0,100
"50131","kruse",0,31,100,0
"50132","krush",0,5,100,0
"50133","krushi",6,0,0,100
"50134","krustal",7,0,0,100
"50135","kruthi",32,0,0,100
"50136","kruti",109,0,0,100
"50137","kruz",22,1051,97.95,2.05
"50138","kruze",0,203,100,0
"50139","krya",5,0,0,100
"50140","krymson",36,5,12.2,87.8
"50141","krynn",7,0,0,100
"50142","krys",47,11,18.97,81.03
"50143","krysha",6,0,0,100
"50144","krysia",75,0,0,100
"50145","kryslin",20,0,0,100
"50146","kryslyn",74,0,0,100
"50147","kryslynn",47,0,0,100
"50148","kryssa",64,0,0,100
"50149","krysta",6493,0,0,100
"50150","krystabella",5,0,0,100
"50151","krystah",10,0,0,100
"50152","krystal",73766,190,0.26,99.74
"50153","krystalann",24,0,0,100
"50154","krystale",170,0,0,100
"50155","krystalee",22,0,0,100
"50156","krystalin",33,0,0,100
"50157","krystalina",10,0,0,100
"50158","krystaline",5,0,0,100
"50159","krystall",170,0,0,100
"50160","krystalle",74,0,0,100
"50161","krystallee",5,0,0,100
"50162","krystallyn",10,0,0,100
"50163","krystallynn",12,0,0,100
"50164","krystalmae",5,0,0,100
"50165","krystalmarie",5,0,0,100
"50166","krystalrose",5,0,0,100
"50167","krystalyn",445,0,0,100
"50168","krystalynn",237,0,0,100
"50169","krystalynne",5,0,0,100
"50170","krystan",397,0,0,100
"50171","kryste",10,0,0,100
"50172","krysteen",5,0,0,100
"50173","krysteena",79,0,0,100
"50174","krystel",1021,0,0,100
"50175","krystell",46,0,0,100
"50176","krystelle",185,0,0,100
"50177","krysten",3959,0,0,100
"50178","krystena",92,0,0,100
"50179","krysti",793,0,0,100
"50180","krystian",479,1329,73.51,26.49
"50181","krystiana",369,0,0,100
"50182","krystianna",91,0,0,100
"50183","krystie",514,0,0,100
"50184","krystil",41,0,0,100
"50185","krystin",3101,0,0,100
"50186","krystina",4700,0,0,100
"50187","krystine",927,0,0,100
"50188","krystl",150,0,0,100
"50189","krystle",12933,44,0.34,99.66
"50190","krystn",110,0,0,100
"50191","krystof",0,15,100,0
"50192","krystofer",0,163,100,0
"50193","krystoffer",0,5,100,0
"50194","krystol",117,0,0,100
"50195","kryston",18,0,0,100
"50196","krystopher",0,666,100,0
"50197","krysty",33,0,0,100
"50198","krystyl",88,0,0,100
"50199","krystyn",711,0,0,100
"50200","krystyna",1632,0,0,100
"50201","krystyne",96,0,0,100
"50202","kryton",0,5,100,0
"50203","kryztal",5,0,0,100
"50204","krzysztof",0,445,100,0
"50205","ksandra",5,0,0,100
"50206","ksean",0,65,100,0
"50207","ksenia",343,0,0,100
"50208","kseniya",83,0,0,100
"50209","ksha",9,0,0,100
"50210","kshaun",0,34,100,0
"50211","kshawn",0,259,100,0
"50212","kson",0,6,100,0
"50213","kt",12,0,0,100
"50214","ktherine",5,0,0,100
"50215","ktina",6,0,0,100
"50216","ku",6,27,81.82,18.18
"50217","kuan",0,24,100,0
"50218","kuba",0,98,100,0
"50219","kubra",10,0,0,100
"50220","kubrick",0,5,100,0
"50221","kudura",0,5,100,0
"50222","kue",0,81,100,0
"50223","kuhu",5,0,0,100
"50224","kuiana",10,0,0,100
"50225","kujtim",0,16,100,0
"50226","kujuan",0,6,100,0
"50227","kula",10,0,0,100
"50228","kule",0,95,100,0
"50229","kulia",12,0,0,100
"50230","kullen",0,543,100,0
"50231","kullin",0,6,100,0
"50232","kullyn",0,5,100,0
"50233","kulsoom",30,0,0,100
"50234","kulsum",39,0,0,100
"50235","kum",28,0,0,100
"50236","kumail",0,37,100,0
"50237","kumani",5,0,0,100
"50238","kumar",0,292,100,0
"50239","kumari",111,31,21.83,78.17
"50240","kumasi",0,18,100,0
"50241","kumba",23,0,0,100
"50242","kumi",5,0,0,100
"50243","kumiko",78,0,0,100
"50244","kunaal",0,65,100,0
"50245","kunal",0,1210,100,0
"50246","kundana",5,0,0,100
"50247","kunga",13,46,77.97,22.03
"50248","kuniko",5,0,0,100
"50249","kunio",0,91,100,0
"50250","kunj",0,45,100,0
"50251","kuno",0,10,100,0
"50252","kunsh",0,5,100,0
"50253","kunta",8,303,97.43,2.57
"50254","kuntakinte",0,6,100,0
"50255","kunte",0,26,100,0
"50256","kuol",0,10,100,0
"50257","kupaa",0,5,100,0
"50258","kuper",0,104,100,0
"50259","kupono",0,62,100,0
"50260","kura",59,0,0,100
"50261","kuran",0,27,100,0
"50262","kurby",0,5,100,0
"50263","kurdt",0,18,100,0
"50264","kurie",5,0,0,100
"50265","kurissa",7,0,0,100
"50266","kurk",0,213,100,0
"50267","kuron",0,137,100,0
"50268","kurosh",0,11,100,0
"50269","kurry",0,12,100,0
"50270","kursten",281,0,0,100
"50271","kursti",5,0,0,100
"50272","kurstie",45,0,0,100
"50273","kurstin",467,0,0,100
"50274","kurston",23,0,0,100
"50275","kursty",19,0,0,100
"50276","kurstyn",100,0,0,100
"50277","kurt",196,85035,99.77,0.23
"50278","kurth",0,5,100,0
"50279","kurtina",5,0,0,100
"50280","kurtis",25,17577,99.86,0.14
"50281","kurtisha",27,0,0,100
"50282","kurtiss",0,245,100,0
"50283","kurtlin",0,5,100,0
"50284","kurtlyn",5,0,0,100
"50285","kurtus",0,29,100,0
"50286","kurumi",7,0,0,100
"50287","kush",0,1023,100,0
"50288","kushagra",0,24,100,0
"50289","kushal",0,379,100,0
"50290","kushana",23,0,0,100
"50291","kushi",80,0,0,100
"50292","kushtrim",0,7,100,0
"50293","kutana",16,0,0,100
"50294","kutina",52,0,0,100
"50295","kutler",0,43,100,0
"50296","kutter",0,375,100,0
"50297","kuuipo",172,0,0,100
"50298","kuulei",152,0,0,100
"50299","kuwan",0,5,100,0
"50300","kuwana",5,0,0,100
"50301","kuwanda",5,0,0,100
"50302","kuwanna",5,0,0,100
"50303","kuyper",0,12,100,0
"50304","kuzey",0,54,100,0
"50305","kvaughn",0,21,100,0
"50306","kveon",0,84,100,0
"50307","kvin",0,10,100,0
"50308","kvion",0,78,100,0
"50309","kvon",0,355,100,0
"50310","kwabena",0,578,100,0
"50311","kwabene",0,8,100,0
"50312","kwadjo",0,11,100,0
"50313","kwadwo",0,208,100,0
"50314","kwaku",0,404,100,0
"50315","kwali",0,63,100,0
"50316","kwamae",0,5,100,0
"50317","kwamain",0,19,100,0
"50318","kwamaine",0,142,100,0
"50319","kwamane",0,130,100,0
"50320","kwamayne",0,5,100,0
"50321","kwame",38,3502,98.93,1.07
"50322","kwamel",0,22,100,0
"50323","kwami",0,34,100,0
"50324","kwamin",0,5,100,0
"50325","kwan",27,480,94.67,5.33
"50326","kwana",157,0,0,100
"50327","kwanda",29,0,0,100
"50328","kwane",0,211,100,0
"50329","kwanesha",23,0,0,100
"50330","kwang",0,5,100,0
"50331","kwaniqua",5,0,0,100
"50332","kwanisha",41,0,0,100
"50333","kwanita",43,0,0,100
"50334","kwanna",27,0,0,100
"50335","kwante",0,18,100,0
"50336","kwanza",227,42,15.61,84.39
"50337","kwanzaa",29,5,14.71,85.29
"50338","kwanze",0,5,100,0
"50339","kwashawn",0,5,100,0
"50340","kwasi",0,624,100,0
"50341","kwaun",0,5,100,0
"50342","kwayera",5,0,0,100
"50343","kween",13,0,0,100
"50344","kweisi",0,49,100,0
"50345","kweku",0,69,100,0
"50346","kweli",11,198,94.74,5.26
"50347","kwentin",0,24,100,0
"50348","kwenton",0,7,100,0
"50349","kwesi",0,729,100,0
"50350","kwinn",10,0,0,100
"50351","kwinton",0,61,100,0
"50352","kwmaine",0,14,100,0
"50353","kwmane",0,26,100,0
"50354","kwok",0,5,100,0
"50355","kwon",0,34,100,0
"50356","kwuan",0,5,100,0
"50357","kwynn",53,0,0,100
"50358","ky",117,1205,91.15,8.85
"50359","kya",4471,13,0.29,99.71
"50360","kyah",2148,27,1.24,98.76
"50361","kyair",0,160,100,0
"50362","kyaira",370,0,0,100
"50363","kyaire",0,271,100,0
"50364","kyairra",5,0,0,100
"50365","kyaisha",6,0,0,100
"50366","kyajah",6,0,0,100
"50367","kyal",0,71,100,0
"50368","kyala",40,0,0,100
"50369","kyale",0,10,100,0
"50370","kyalee",5,0,0,100
"50371","kyalo",0,5,100,0
"50372","kyan",138,2748,95.22,4.78
"50373","kyana",1975,0,0,100
"50374","kyanah",36,0,0,100
"50375","kyandra",165,0,0,100
"50376","kyandre",0,61,100,0
"50377","kyani",155,0,0,100
"50378","kyann",310,5,1.59,98.41
"50379","kyanna",1716,0,0,100
"50380","kyannah",57,0,0,100
"50381","kyanne",294,0,0,100
"50382","kyante",5,17,77.27,22.73
"50383","kyara",2912,0,0,100
"50384","kyarah",191,0,0,100
"50385","kyari",28,0,0,100
"50386","kyaria",18,0,0,100
"50387","kyarra",219,0,0,100
"50388","kyasha",40,0,0,100
"50389","kyashia",17,0,0,100
"50390","kyasia",685,0,0,100
"50391","kyauna",44,0,0,100
"50392","kyaw",0,13,100,0
"50393","kyce",0,112,100,0
"50394","kycen",0,70,100,0
"50395","kycia",5,0,0,100
"50396","kyda",5,0,0,100
"50397","kydan",0,51,100,0
"50398","kyden",23,895,97.49,2.51
"50399","kydin",0,19,100,0
"50400","kydon",0,39,100,0
"50401","kye",241,2919,92.37,7.63
"50402","kyeana",6,0,0,100
"50403","kyeden",0,5,100,0
"50404","kyeem",0,13,100,0
"50405","kyeesha",10,0,0,100
"50406","kyeir",0,10,100,0
"50407","kyeisha",231,0,0,100
"50408","kyel",5,203,97.6,2.4
"50409","kyela",53,0,0,100
"50410","kyelan",0,10,100,0
"50411","kyelar",0,5,100,0
"50412","kyele",0,13,100,0
"50413","kyelee",25,0,0,100
"50414","kyeleigh",11,0,0,100
"50415","kyeler",0,11,100,0
"50416","kyell",0,23,100,0
"50417","kyelle",44,0,0,100
"50418","kyelynn",6,0,0,100
"50419","kyen",0,92,100,0
"50420","kyeon",0,21,100,0
"50421","kyer",0,11,100,0
"50422","kyera",584,0,0,100
"50423","kyere",0,7,100,0
"50424","kyeria",18,0,0,100
"50425","kyeron",0,10,100,0
"50426","kyerra",346,0,0,100
"50427","kyersten",11,0,0,100
"50428","kyerstin",5,0,0,100
"50429","kyesha",759,0,0,100
"50430","kyeshia",129,0,0,100
"50431","kyeson",0,14,100,0
"50432","kyha",16,0,0,100
"50433","kyheem",0,61,100,0
"50434","kyheim",0,29,100,0
"50435","kyhia",11,0,0,100
"50436","kyhiem",0,5,100,0
"50437","kyhir",0,10,100,0
